,0
1466,Operations Analysis
1467,Active Learning
1468,Systems Evaluation
1469,Quality Control Analysis
1470,Systems Analysis
1471,Technology Design
1472,Writing
1473,Monitoring
1474,Speaking
1475,Time Management
1476,Coordination
1477,Operations Monitoring
1478,Persuasion
1479,Service Orientation
1480,Troubleshooting
1481,Science
1482,Complex Problem Solving
1483,Critical Thinking
1484,Judgment and Decision Making
1485,Mathematics
1486,Reading Comprehension
1487,Systems Analysis
1488,Active Learning
1489,Systems Evaluation
1490,Operations Analysis
1491,Speaking
1492,Active Listening
1493,Monitoring
1494,Writing
1495,Operations Monitoring
1496,Coordination
1497,Instructing
1498,Negotiation
1499,Persuasion
1500,Social Perceptiveness
1501,Time Management
1502,Troubleshooting
1503,Active Listening
1504,Complex Problem Solving
1505,Reading Comprehension
1506,Science
1507,Critical Thinking
1508,Mathematics
1509,Speaking
1510,Writing
1511,Active Learning
1512,Judgment and Decision Making
1513,Instructing
1514,Monitoring
1515,Operations Analysis
1516,Quality Control Analysis
1517,Service Orientation
1518,Systems Analysis
1519,Coordination
1520,Learning Strategies
1521,Management of Personnel Resources
1522,Negotiation
1523,Operations Monitoring
1524,Persuasion
1525,Social Perceptiveness
1526,Systems Evaluation
1527,Time Management
1528,Complex Problem Solving
1529,Critical Thinking
1530,Judgment and Decision Making
1531,Reading Comprehension
1532,Speaking
1533,Writing
1534,Active Listening
1535,Mathematics
1536,Monitoring
1537,Systems Analysis
1538,Systems Evaluation
1539,Active Learning
1540,Coordination
1541,Science
1542,Time Management
1543,Instructing
1544,Learning Strategies
1545,Operations Analysis
1546,Management of Material Resources
1547,Management of Personnel Resources
1548,Operations Monitoring
1549,Critical Thinking
1550,Reading Comprehension
1551,Active Listening
1552,Complex Problem Solving
1553,Judgment and Decision Making
1554,Speaking
1555,Systems Analysis
1556,Systems Evaluation
1557,Writing
1558,Active Learning
1559,Monitoring
1560,Coordination
1561,Social Perceptiveness
1562,Time Management
1563,Science
1564,Mathematics
1565,Instructing
1566,Learning Strategies
1567,Persuasion
1568,Service Orientation
1569,Critical Thinking
1570,Reading Comprehension
1571,Science
1572,Active Listening
1573,Active Learning
1574,Speaking
1575,Writing
1576,Complex Problem Solving
1577,Judgment and Decision Making
1578,Mathematics
1579,Monitoring
1580,Operations Analysis
1581,Instructing
1582,Learning Strategies
1583,Systems Analysis
1584,Systems Evaluation
1585,Coordination
1586,Persuasion
1587,Social Perceptiveness
1588,Critical Thinking
1589,Active Listening
1590,Complex Problem Solving
1591,Judgment and Decision Making
1592,Reading Comprehension
1593,Science
1594,Speaking
1595,Mathematics
1596,Monitoring
1597,Operations Analysis
1598,Systems Analysis
1599,Systems Evaluation
1600,Writing
1601,Active Learning
1602,Coordination
1603,Instructing
1604,Technology Design
1605,Time Management
1606,Learning Strategies
1607,Management of Personnel Resources
1608,Negotiation
1609,Persuasion
1610,Quality Control Analysis
1611,Service Orientation
1612,Social Perceptiveness
1613,Programming
1614,Critical Thinking
1615,Reading Comprehension
1616,Speaking
1617,Writing
1618,Active Listening
1619,Judgment and Decision Making
1620,Active Learning
1621,Complex Problem Solving
1622,Systems Evaluation
1623,Systems Analysis
1624,Monitoring
1625,Science
1626,Quality Control Analysis
1627,Learning Strategies
1628,Social Perceptiveness
1629,Operations Analysis
1630,Coordination
1631,Instructing
1632,Time Management
1633,Persuasion
1634,Active Listening
1635,Complex Problem Solving
1636,Reading Comprehension
1637,Science
1638,Critical Thinking
1639,Mathematics
1640,Speaking
1641,Writing
1642,Active Learning
1643,Judgment and Decision Making
1644,Instructing
1645,Monitoring
1646,Operations Analysis
1647,Quality Control Analysis
1648,Service Orientation
1649,Systems Analysis
1650,Coordination
1651,Learning Strategies
1652,Management of Personnel Resources
1653,Negotiation
1654,Operations Monitoring
1655,Persuasion
1656,Social Perceptiveness
1657,Systems Evaluation
1658,Time Management
1659,Science
1660,Active Listening
1661,Complex Problem Solving
1662,Critical Thinking
1663,Monitoring
1664,Reading Comprehension
1665,Judgment and Decision Making
1666,Mathematics
1667,Operations Analysis
1668,Speaking
1669,Systems Analysis
1670,Writing
1671,Operations Monitoring
1672,Systems Evaluation
1673,Active Learning
1674,Coordination
1675,Time Management
1676,Quality Control Analysis
1677,Instructing
1678,Learning Strategies
1679,Persuasion
1680,Social Perceptiveness
1681,Troubleshooting
1682,Active Listening
1683,Complex Problem Solving
1684,Critical Thinking
1685,Reading Comprehension
1686,Writing
1687,Speaking
1688,Active Learning
1689,Monitoring
1690,Mathematics
1691,Operations Analysis
1692,Systems Evaluation
1693,Judgment and Decision Making
1694,Science
1695,Social Perceptiveness
1696,Systems Analysis
1697,Time Management
1698,Coordination
1699,Instructing
1700,Management of Personnel Resources
1701,Negotiation
1702,Persuasion
1703,Critical Thinking
1704,Reading Comprehension
1705,Active Listening
1706,Complex Problem Solving
1707,Speaking
1708,Writing
1709,Active Learning
1710,Judgment and Decision Making
1711,Operations Analysis
1712,Systems Analysis
1713,Systems Evaluation
1714,Mathematics
1715,Coordination
1716,Monitoring
1717,Time Management
1718,Instructing
1719,Operations Monitoring
1720,Complex Problem Solving
1721,Critical Thinking
1722,Reading Comprehension
1723,Speaking
1724,Systems Analysis
1725,Writing
1726,Active Listening
1727,Judgment and Decision Making
1728,Monitoring
1729,Active Learning
1730,Quality Control Analysis
1731,Mathematics
1732,Operations Monitoring
1733,Science
1734,Systems Evaluation
1735,Coordination
1736,Operations Analysis
1737,Troubleshooting
1738,Instructing
1739,Negotiation
1740,Persuasion
1741,Service Orientation
1742,Social Perceptiveness
1743,Time Management
1744,Complex Problem Solving
1745,Critical Thinking
1746,Reading Comprehension
1747,Speaking
1748,Systems Analysis
1749,Writing
1750,Active Listening
1751,Judgment and Decision Making
1752,Monitoring
1753,Active Learning
1754,Quality Control Analysis
1755,Mathematics
1756,Operations Monitoring
1757,Science
1758,Systems Evaluation
1759,Coordination
1760,Operations Analysis
1761,Troubleshooting
1762,Instructing
1763,Negotiation
1764,Persuasion
1765,Service Orientation
1766,Social Perceptiveness
1767,Time Management
1768,Critical Thinking
1769,Operations Analysis
1770,Reading Comprehension
1771,Speaking
1772,Active Listening
1773,Writing
1774,Complex Problem Solving
1775,Judgment and Decision Making
1776,Monitoring
1777,Active Learning
1778,Coordination
1779,Mathematics
1780,Systems Analysis
1781,Systems Evaluation
1782,Learning Strategies
1783,Social Perceptiveness
1784,Negotiation
1785,Persuasion
1786,Quality Control Analysis
1787,Instructing
1788,Management of Personnel Resources
1789,Time Management
1790,Active Listening
1791,Reading Comprehension
1792,Complex Problem Solving
1793,Coordination
1794,Critical Thinking
1795,Speaking
1796,Active Learning
1797,Judgment and Decision Making
1798,Social Perceptiveness
1799,Time Management
1800,Writing
1801,Operations Analysis
1802,Systems Analysis
1803,Service Orientation
1804,Persuasion
1805,Systems Evaluation
1806,Instructing
1807,Management of Personnel Resources
1808,Mathematics
1809,Monitoring
1810,Negotiation
1811,Active Listening
1812,Reading Comprehension
1813,Complex Problem Solving
1814,Critical Thinking
1815,Speaking
1816,Judgment and Decision Making
1817,Operations Analysis
1818,Time Management
1819,Coordination
1820,Monitoring
1821,Persuasion
1822,Social Perceptiveness
1823,Technology Design
1824,Writing
1825,Active Learning
1826,Systems Analysis
1827,Systems Evaluation
1828,Active Listening
1829,Critical Thinking
1830,Active Learning
1831,Coordination
1832,Judgment and Decision Making
1833,Social Perceptiveness
1834,Speaking
1835,Complex Problem Solving
1836,Management of Personnel Resources
1837,Reading Comprehension
1838,Time Management
1839,Monitoring
1840,Negotiation
1841,Persuasion
1842,Service Orientation
1843,Instructing
1844,Writing
1845,Operations Analysis
1846,Systems Analysis
1847,Learning Strategies
1848,Systems Evaluation
1849,Active Listening
1850,Judgment and Decision Making
1851,Speaking
1852,Critical Thinking
1853,Reading Comprehension
1854,Systems Analysis
1855,Writing
1856,Complex Problem Solving
1857,Systems Evaluation
1858,Social Perceptiveness
1859,Negotiation
1860,Active Learning
1861,Coordination
1862,Service Orientation
1863,Time Management
1864,Operations Analysis
1865,Persuasion
1866,Instructing
1867,Learning Strategies
1868,Management of Personnel Resources
1869,Mathematics
1870,Monitoring
1871,Reading Comprehension
1872,Critical Thinking
1873,Writing
1874,Active Listening
1875,Active Learning
1876,Complex Problem Solving
1877,Judgment and Decision Making
1878,Monitoring
1879,Speaking
1880,Coordination
1881,Social Perceptiveness
1882,Time Management
1883,Mathematics
1884,Critical Thinking
1885,Reading Comprehension
1886,Speaking
1887,Active Listening
1888,Writing
1889,Coordination
1890,Time Management
1891,Active Learning
1892,Complex Problem Solving
1893,Judgment and Decision Making
1894,Instructing
1895,Learning Strategies
1896,Monitoring
1897,Social Perceptiveness
1898,Systems Analysis
1899,Active Listening
1900,Critical Thinking
1901,Reading Comprehension
1902,Speaking
1903,Active Learning
1904,Judgment and Decision Making
1905,Writing
1906,Complex Problem Solving
1907,Monitoring
1908,Time Management
1909,Active Listening
1910,Critical Thinking
1911,Speaking
1912,Reading Comprehension
1913,Active Learning
1914,Judgment and Decision Making
1915,Operations Analysis
1916,Social Perceptiveness
1917,Time Management
1918,Complex Problem Solving
1919,Coordination
1920,Monitoring
1921,Writing
1922,Critical Thinking
1923,Active Listening
1924,Reading Comprehension
1925,Speaking
1926,Writing
1927,Active Learning
1928,Complex Problem Solving
1929,Judgment and Decision Making
1930,Monitoring
1931,Time Management
1932,Science
1933,Service Orientation
1934,Social Perceptiveness
1935,Instructing
1936,Learning Strategies
1937,Coordination
1938,Management of Personnel Resources
1939,Persuasion
1940,Active Listening
1941,Reading Comprehension
1942,Complex Problem Solving
1943,Critical Thinking
1944,Judgment and Decision Making
1945,Science
1946,Social Perceptiveness
1947,Speaking
1948,Writing
1949,Active Learning
1950,Monitoring
1951,Service Orientation
1952,Coordination
1953,Systems Analysis
1954,Instructing
1955,Learning Strategies
1956,Persuasion
1957,Systems Evaluation
1958,Time Management
1959,Management of Personnel Resources
1960,Negotiation
1961,Critical Thinking
1962,Judgment and Decision Making
1963,Speaking
1964,Active Listening
1965,Reading Comprehension
1966,Active Learning
1967,Complex Problem Solving
1968,Monitoring
1969,Science
1970,Social Perceptiveness
1971,Writing
1972,Service Orientation
1973,Coordination
1974,Instructing
1975,Learning Strategies
1976,Persuasion
1977,Negotiation
1978,Systems Evaluation
1979,Time Management
1980,Critical Thinking
1981,Active Listening
1982,Judgment and Decision Making
1983,Monitoring
1984,Complex Problem Solving
1985,Reading Comprehension
1986,Science
1987,Writing
1988,Speaking
1989,Social Perceptiveness
1990,Time Management
1991,Active Learning
1992,Operations Monitoring
1993,Learning Strategies
1994,Service Orientation
1995,Systems Evaluation
1996,Coordination
1997,Instructing
1998,Systems Analysis
1999,Management of Personnel Resources
2000,Mathematics
2001,Persuasion
2002,Critical Thinking
2003,Active Listening
2004,Reading Comprehension
2005,Speaking
2006,Active Learning
2007,Complex Problem Solving
2008,Judgment and Decision Making
2009,Science
2010,Writing
2011,Monitoring
2012,Service Orientation
2013,Social Perceptiveness
2014,Coordination
2015,Time Management
2016,Learning Strategies
2017,Management of Personnel Resources
2018,Instructing
2019,Negotiation
2020,Persuasion
2021,Systems Analysis
2022,Systems Evaluation
2023,Active Listening
2024,Social Perceptiveness
2025,Critical Thinking
2026,Speaking
2027,Judgment and Decision Making
2028,Reading Comprehension
2029,Writing
2030,Active Learning
2031,Monitoring
2032,Complex Problem Solving
2033,Coordination
2034,Science
2035,Service Orientation
2036,Learning Strategies
2037,Instructing
2038,Persuasion
2039,Negotiation
2040,Operations Analysis
2041,Systems Analysis
2042,Systems Evaluation
2043,Time Management
2044,Social Perceptiveness
2045,Active Listening
2046,Coordination
2047,Critical Thinking
2048,Service Orientation
2049,Speaking
2050,Judgment and Decision Making
2051,Reading Comprehension
2052,Monitoring
2053,Writing
